#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#
#### CLOC (CUSTOMIZABLE LOCALISATION) ####
#
HAS_RELIGION_HEAD_AT_PEACE;Official religion head exists and is not at war\n;;;;;;;;;;;;;x
HAS_THREE_MANICHEAN_VASSALS_AVAILABLE;Has at least three [manichean.GetName] vassals available\n;;;;;;;;;;;;;x
HAS_THREE_YAZIDI_VASSALS_AVAILABLE;Has at least three [yazidi.GetName] vassals who can attend\n;;;;;;;;;;;;;x
ibadi_creation_independent;Either independent or all lieges are §Y[ibadi.GetName]§!\n;;;;;;;;;;;;;x
ismaili_bloodline_TT;Has the bloodline of a §Y[ismaili.GetName]§! leader.;A la lignée d'un chef §Y[ismaili.GetName]§!.;Hat die Blutlinie eines §Y[ismaili.GetName]en§! Anführers;;Es del linaje de un líder §Y[ismaili.GetName]§!.;;;;;x
ISMAILI_CALIPHATE_REVOLT;Pretender [d_ismaili.GetFullName];;;;;;;;;;;;;x
ismaili_creation_independent;Either independent or all lieges are §Y[ismaili.GetName]§!;;;;;;;;;;;;;x
JEHOVAH;Jehovah;;;;;;;;;;;;;x
JOINS_HOLY_ORDER;Joins a [From.Religion.GetName] holy order;;;;;;;;;;;;;x
KHARIJITE_REBELLION;[kharijite.GetName] Rebellion;;;;;;;;;;;;;x
KHORRAMDIN_REBELLION;Khorramdin Rebellion;;;;;;;;;;;;;x
LET_THEM_SEPARATE;Agree to let the [This.Religion.GetName] faith separate;;;;;;;;;;;;;x
mahdiyya_creation_independent;Either independent or all lieges are §Y[mahdiyya.GetName]§!;;;;;;;;;;;;;x
MAITREYA;Maitreya;;;;;;;;;;;;;x
NASURAIIA;Nasuraiia;;;;;;;;;;;;;x
nabawiyya_creation_independent;Either independent or all lieges are §Y[nabawiyya.GetName]§!;;;;;;;;;;;;;x
NOT_RECENTLY_RAISE_ZEALOTS;Has not raised zealots within the last three months\n;;;;;;;;;;;;;x
not_shia_caliphate_revolt_ongoing;No ongoing revolt to create the [d_ismaili.GetFullName]\n;;;;;;;;;;;;;x
NOT_STOPPED_PRAYER_LAST_3_YEARS;Have not failed to drive out daemons within last 3 years;;;;;;;;;;;;;x
PARENT_RELIGION_HEAD_AT_PEACE;Religion head of parent religion exists and is not at war\n;;;;;;;;;;;;;x
PREPARE_FOR_PILGRIMAGE;Begin preparations for the pilgrimage\n;;;;;;;;;;;;;x
prepare_bema_feast;Begin preparations for the Bema feast!\n;;;;;;;;;;;;;x
PRESBYTERS;Presbyter;;;;;;;;;;;;;x
PROPHET_ABRAHAM;The Prophet Abraham;;;;;;;;;;;;;x
PROPHET_BUDDHA;The Prophet Buddha;;;;;;;;;;;;;x
PROPHET_ENOCH;The Prophet Enoch;;;;;;;;;;;;;x
PROPHET_JOHN_BAPTIST;John the Baptist;;;;;;;;;;;;;x
PROPHET_NOAH;The Prophet Noah;;;;;;;;;;;;;x
PROPHET_SETH;The Prophet Seth;;;;;;;;;;;;;x
PROPHET_SHEM;The Prophet Shem;;;;;;;;;;;;;x
province_religion_conversion_speed;County Religion Conversion Speed;Vitesse de Comté Religion Conversion;Grafschaft Religion Konvertierungsgeschwindigkeit;;Velocidad de Conversión de Religión del Condado;;;;;x
PRIEST_CONDEMNS;[doubting_priest.GetBestName] finds you wanting...\n;;;;;;;;;;;;;x
PRIEST_WON_OVER;[doubting_priest.GetBestName] is convinced of your piety\n;;;;;;;;;;;;;x
RADIANT_JESUS;The Radiant Jesus;;;;;;;;;;;;;x
ruler_bowed_to_pope;Religion Head Demands Accepted;;;;;;;;;;;;;x
ruler_defied_pope;Religion Head Demands Refused;;;;;;;;;;;;;x
PROPHET_ZOROASTER;The Prophet Zoroaster;;;;;;;;;;;;;x
RESTORE_MAZDAKI_PRIESTHOOD;Create the [d_mazdaki.GetFullName];;;;;;;;;;;;;x
RUHA_QUDSHA;Ruha Qudsha;;;;;;;;;;;;;x
SEARCH_ADOPTED_CHILD;Begin the search for a suitable child to adopt;;;;;;;;;;;;;x
SELECT_REGNAL_NAME;Select a regnal name from a list of options...\n;;;;;;;;;;;;;x
SENJAQ_DROPPED;You drop the Senjaq! Oh no!;;;;;;;;;;;;;x
SENJAQ_POSSESSED;You are overcome by the spirit of an angel!;;;;;;;;;;;;;x
SENJAQ_STRONGER;You are made stronger by the experience;;;;;;;;;;;;;x
SENJAQ_ZEALOUS;You are filled with religious fervor;;;;;;;;;;;;;x
shia_creation_independent;Either independent or all lieges are §Y[shiite.GetName]§!\n;;;;;;;;;;;;;x
SHOW_COLLEGE_OF_CARDINALS;Religious Electors;;;;;;;;;;;;;x
SPONSOR_HERETIC_CONCLAVE;Sponsor a conclave to negotiate the [Root.Religion.GetName] faith's status;;;;;;;;;;;;;x
STARTS_EXECUTION;§Y[Root.GetBestName]§! will be executed publicly...;;;;;;;;;;;;;x
SUCCESSOR;Current Successor;;;;;;;;;;;;;x
SUCCESSOR_TOOLTIP;This is the current expected successor of the religion head.;;;;;;;;;;;;;x
suppress_paulicians_tooltip;All [paulician.GetName] courtiers in the realm will be banished, while [paulician.GetName] provinces will be razed (you will receive Wealth for each province)\n;;;;;;;;;;;;;x
THE_EVANGELION;The Evangelion;;;;;;;;;;;;;x
TOUCHED_BY_BEAUTY;You are overwhelmed by the spirit of faith.\n;;;;;;;;;;;;;x
tooltip_not_patriarchal_liege_religion_feature;Character's and §YLiege§!'s religion must NOT have §YAgnatic Clans§! feature;La religion du personnage et du §Yseigneur lige§! ne doit pas avoir comme caractéristique les §Yclans agnatiques§!;Religion des Charakters und des §YLehnsherrn§! dürfen nicht das §YAgnatische Klans§! Merkmal haben;;La religión de personaje y §Yseñor§! NO debe tener la característica §Yclanes agnaticios§!;;;;;;;;x
WAR_NAME_ISMAILI_CALIPHATE_RISING;$ORDER$[d_ismaili.GetFullName] Rising War for [Title.GetBaseName];;;;;;;;;;;;;x
zaydi_creation_independent;Either independent or all lieges are §Y[zaydi.GetName]§!;;;;;;;;;;;;;x
ZEALOT_ARMY_RAISED;An army of zealots is called to your service for the duration of the war\n;;;;;;;;;;;;;x
perfecti_death;of self-deprivation;;;;;;;;;;;;;x
#
##### TITLES #####
#
b_st_bogomil;St. Bogomil;;;;;;;;;;;;;x
b_st_bogomil_adj;St. Bogomil;;;;;;;;;;;;;x
best_candidate_title_bogomilist_advisor;My Best Candidate;;;;;;;;;;;;;x
best_candidate_title_bogomilist_advisor_tooltip;Of all the Perfecti in my realm, this one is the likeliest to be admitted onto the Council of Advisors.;;;;;;;;;;;;;x
best_candidate_title_cathar_deacon;My Best Candidate;;;;;;;;;;;;;x
best_candidate_title_cathar_deacon_tooltip;Of all the Perfecti in my realm, this one is the likeliest to be admitted onto the Council of Perfecti.;;;;;;;;;;;;;x
best_candidate_title_manichean_apostle;My Best Apostle Candidate;;;;;;;;;;;;;x
best_candidate_title_manichean_apostle_tooltip;Of all the [manichaen.GetPriestTitle]s in my realm, this one is the likeliest to get appointed Apostle by the [d_manichaen.GetRulerTitle].;;;;;;;;;;;;;x
CATHAR_MATRIARCH;Matriarch;;;;;;;;;;;;;x
CATHAR_PATRIARCH;Patriarch;;;;;;;;;;;;;x
CATHOLICOS;Catholicos;;;;;;;;;;;;;x
COUNCIL_OF_ADVISORS;Council of Advisors;;;;;;;;;;;;;x
COUNCIL_OF_APOSTLES;Council of Apostles;;;;;;;;;;;;;x
COUNCIL_OF_PERFECTI;Council of Perfecti;;;;;;;;;;;;;x
d_apostolic;Apostolic Church;;;;;;;;;;;;;x
d_apostolic_adj;Apostolic;;;;;;;;;;;;;x
d_army_light;Army of Light;;;;;;;;;;;;;x
d_army_light_adj;Forces of Light;;;;;;;;;;;;;x
d_army_lucifer;Army of Lucifer;;;;;;;;;;;;;x
d_army_lucifer_adj;Luciferian;;;;;;;;;;;;;x
d_aztec_reformed;Aztec Hierocracy;;;;;;;;;;;;;x
d_aztec_reformed_adj;Aztec Hierarchal;;;;;;;;;;;;;x
d_baltic_pagan_reformed;Romuva Congregation;;;;;;;;;;;;;x
d_baltic_pagan_reformed_adj;Romuvan;;;;;;;;;;;;;x
d_bogomilist;Bogomilist Church;;;;;;;;;;;;;x
d_bogomilist_adj;Bogomilist;;;;;;;;;;;;;x
d_bon_reformed;Sacred Bön Hierarchy;;;;;;;;;;;;;x
d_bon_reformed_adj;Bön Hierarchal;;;;;;;;;;;;;x
d_cathar;Cathar Patriarchy;;;;;;;;;;;;;x
d_cathar_adj;Cathar Patriarchal;;;;;;;;;;;;;x
d_druze;Druze Shaykhdom;;;;;;;;;;;;;x
d_druze_adj;Druze;;;;;;;;;;;;;x
d_finnish_pagan_reformed;Sacred Woods;;;;;;;;;;;;;x
d_finnish_pagan_reformed_adj;Suomenuosko;;;;;;;;;;;;;x
d_ismaili;Isma'ili Caliphate;;;;;;;;;;;;;x
d_ismaili_adj;Isma'ili;;;;;;;;;;;;;x
d_knights_saint_mark;Knights of Saint Mark;;;;;;;;;;;;;x
d_knights_saint_mark_adj;Knights of Saint Mark;;;;;;;;;;;;;x
d_lollard;Lollard Church;;;;;;;;;;;;;x
d_lollard_adj;Lollard;;;;;;;;;;;;;x
d_mahdiyya;Mahdite Caliphate;;;;;;;;;;;;;x
d_mahdiyya_adj;Mahdite;;;;;;;;;;;;;x
d_manichean;Manichean Church;;;;;;;;;;;;;x
d_manichean_adj;Manichean Archegos;;;;;;;;;;;;;x
d_maronite;Maronite Church;;;;;;;;;;;;;x
d_maronite_adj;Maronite Patriarchal;;;;;;;;;;;;;x
d_mazdaki;Mazdaki Priesthood;;;;;;;;;;;;;x
d_mazdaki_adj;Mazdaki;;;;;;;;;;;;;x
d_messalian;Euchite Patriarchy;;;;;;;;;;;;;x
d_messalian_adj;Euchite;;;;;;;;;;;;;x
d_nabawiyya;Nabawite Malikate;;;;;;;;;;;;;x
d_nabawiyya_adj;Nabawite;;;;;;;;;;;;;x
d_norse_pagan_reformed;Fylkirate;;;;;;;;;;;;;x
d_saint_blaise;Order of St. Blaise;;;;;;;;;;;;;x
d_saint_blaise_adj;Order of St. Blaise;;;;;;;;;;;;;x
d_shiite;Shia Imamate;;;;;;;;;;;;;x
d_shiite_adj;Shia;;;;;;;;;;;;;x
d_slavic_pagan_reformed;Slavic Church;;;;;;;;;;;;;x
d_slavic_pagan_reformed_adj;Slavic;;;;;;;;;;;;;x
d_sunni;Sunni Caliphate;;;;;;;;;;;;;x
d_sunni_adj;Sunni;;;;;;;;;;;;;x
d_syriac;Syriac Orthodox Church;;;;;;;;;;;;;x
d_syriac_adj;Syriac Orthodox Patriarchal;;;;;;;;;;;;;x
d_tengri_pagan_reformed;Sky-Temple;;;;;;;;;;;;;x
d_tengri_pagan_reformed_adj;Tengri;;;;;;;;;;;;;x
d_waldensian;Waldensian Church;;;;;;;;;;;;;x
d_waldensian_adj;Waldensian;;;;;;;;;;;;;x
d_west_african_pagan_reformed;African Congregation;;;;;;;;;;;;;x
d_west_african_pagan_reformed_adj;African;;;;;;;;;;;;;x
d_zaydi;Zaydi Caliphate;;;;;;;;;;;;;x
d_zaydi_adj;Zaydi;;;;;;;;;;;;;x
k_papal_state;Status Pontificius;;;;;;;;;;;;;x
k_papal_state_adj;Catholic Papal;;;;;;;;;;;;;x
k_orthodox;Ecumenical Patriarchate;Patriarcat oecuménique;Ökumenische Patriarchat;;Patriarcado Ecuménico;;;;;;;;;x
k_orthodox_adj;Orthodox Christian Patriarchal;;;;;;;;;;;;;x
DESERT_FATHER_TITLE;Father;Père;Vater;;Padre;;;;;;;;;x
DESERT_MOTHER_TITLE;Mother;Mère;Mutter;;Madre;;;;;;;;;x
ELDER;Elder;;;;;;;;;;;;;x
EUCHITE_PATRIARCH;Patriarch;;;;;;;;;;;;;x
expected_next_title_bogomilist_advisor;Expected Next Member;;;;;;;;;;;;;x
expected_next_title_bogomilist_advisor_tooltip;This perfectum is probably the next member of the Circle of Advisors, once a position becomes available.;;;;;;;;;;;;;x
expected_next_title_cathar_deacon;Expected Next Member;;;;;;;;;;;;;x
expected_next_title_cathar_deacon_tooltip;This perfectum is probably the next member of the Circle of Perfecti, once a position becomes available.;;;;;;;;;;;;;x
expected_next_title_manichean_apostle;Expected Next Apostle;;;;;;;;;;;;;x
expected_next_title_manichean_apostle_tooltip;This [manichaen.GetPriestTitle] is probably next in line for Apostlehood when one becomes available.;;;;;;;;;;;;;x
IMAMA;Imama;;;;;;;;;;;;;x
LOLLARD_PRIMATE;Primate;;;;;;;;;;;;;x
MALIK;Malik;;;;;;;;;;;;;x
MALIK_FOA;Your Highness;;;;;;;;;;;;;x
MALIKA;Malika;;;;;;;;;;;;;x
MANI_LEADER;Archegos;;;;;;;;;;;;;x
MARONITE_PATRIARCH;Patriarch;;;;;;;;;;;;;x
MONK_BROTHER;Brother;Frère;Bruder;;Padre;;;;;;;;;x
nick_al_baqir;al-Baqir;;;;;;;;;;;;;x
nick_al_sadiq;al-Sadiq;;;;;;;;;;;;;x
nick_al_kazim;al-Kazim;;;;;;;;;;;;;x
nick_al_rida;al-Rida;;;;;;;;;;;;;x
nick_al_hadi;al-Hadi;;;;;;;;;;;;;x
nick_al_askari;al-Askari;;;;;;;;;;;;;x
nick_al_mahdi;al-Mahdi;;;;;;;;;;;;;x
nick_al_taqi;al-Taqi;;;;;;;;;;;;;x
nick_al_aftah;al-Aftah;;;;;;;;;;;;;x
nick_the_affluent;the Affluent;;;;;;;;;;;;;x
nick_the_ballless;the Apokopos;;;;;;;;;;;;;x
nick_the_cunning;the Cunning;;;;;;;;;;;;;x
nick_the_graceful;the Graceful;;;;;;;;;;;;;x
nick_the_honorable;the Honorable;;;;;;;;;;;;;x
nick_the_illuminator;the Illuminator;;;;;;;;;;;;;x
nick_the_indolent;the Indolent;;;;;;;;;;;;;x
nick_the_learned;the Learned;;;;;;;;;;;;;x
nick_the_martyrophile;the Martyrophile;;;;;;;;;;;;;x
nick_the_quiet;the Quiet;;;;;;;;;;;;;x
nick_the_recluse;the Recluse;;;;;;;;;;;;;x
nick_the_righteous;the Righteous;;;;;;;;;;;;;x
nick_the_scarred;the Scarred;;;;;;;;;;;;;x
nick_the_treacherous;the Treacherous;;;;;;;;;;;;;x
nick_the_woolmaker;the Woolmaker;;;;;;;;;;;;;x
nick_the_zealot;the Zealot;;;;;;;;;;;;;x
nick_zayn_al_abidin;Zayn al-'Abidin;;;;;;;;;;;;;x
NUN_SISTER;Sister;Soeur;Schwester;;Madre;;;;;;;;;x
SAINT_TITLE;Saint;;;;;;;;;;;;;x
SHAYKH;Shaykh;;;;;;;;;;;;;x
SHAYKHA;Shaykha;;;;;;;;;;;;;x
SYRIAC_PATRIARCH;Patriarch;;;;;;;;;;;;;x
temple_barony_of_druze;Khalwat of;;;;;;;;;;;;;x
temple_baron_mandaean;Tarmid;;;;;;;;;;;;;x
temple_barony_of_mandaean;Mandi of;;;;;;;;;;;;;x
temple_baron_manichean;Bishop;;;;;;;;;;;;;x
temple_barony_of_manichean;Bishopric of;;;;;;;;;;;;;x
temple_baron_yazidi;Sheikh;;;;;;;;;;;;;x
temple_barony_of_yazidi;Sheikhdom of;;;;;;;;;;;;;x
title_bogomilist_advisor;Stroinik;;;;;;;;;;;;;x
title_bogomilist_advisor_female;Stroinitsa;;;;;;;;;;;;;x
title_cathar_deacon;Deacon;;;;;;;;;;;;;x
title_cathar_deacon_female;Deaconess;;;;;;;;;;;;;x
title_manichean_apostle;Apostle;;;;;;;;;;;;;x
TLAMACAZQUI;tlamacazqui;;;;;;;;;;;;;x
UQQAL;uqqal;;;;;;;;;;;;;x
WALDENSIAN_PRIMATE;Apostle;;;;;;;;;;;;;x
#
##### LAWS #####
#
bureaucratic_infighting;Court Infighting;;;;;;;;;;;;;x
bureaucratic_infighting_desc;If a ruler's court grows out of their control, the results can be devastating. It's entirely possible for the [Root.GetFullName] to fly apart at the seams. Even if it doesn't, it will become increasingly difficult for the ruler to exert influence over members of their court -- or keep them within the [Root.GetFullName] after their death.;;;;;;;;;;;;;x
infighting_0;Court in Chaos;;;;;;;;;;;;;x
infighting_0_option;Chaos;;;;;;;;;;;;;x
infighting_0_desc;The court is currently out of control, with rulers all but ignoring the throne's authority as they vie with each other for greater power and influence.;;;;;;;;;;;;;x
infighting_1;Order Restored;;;;;;;;;;;;;x
infighting_1_option;Order;;;;;;;;;;;;;x
infighting_1_desc;Order has been restored in the ruler's court, with authority from the crown once again being respected.;;;;;;;;;;;;;x
frat_priesthood;[fraticelli.GetName] Priesthood;;;;;;;;;;;;;x
frat_priesthood_desc;While all [fraticelli.GetPriestTitle]s are initially monastic in nature, just as within the [catholic.GetName] Church, the [fraticelli.GetName] belief is that it is imperative for [fraticelli.GetPriestTitle]s to take a more active role in the spreading of the faith and the operation of government. Thus a [fraticelli.GetName] ruler is able to determine whether those ideals will be enforced.;;;;;;;;;;;;;x
frat_priest_0;Monastic Priesthood;;;;;;;;;;;;;x
frat_priest_0_option;Monastic;;;;;;;;;;;;;x
frat_priest_0_desc;[fraticelli.GetPriestTitleCap]s spend their time in seclusion, dedicating themselves utterly to their faith and to [fraticelli.GetHighGodName].;;;;;;;;;;;;;x
frat_priest_1;Apostolic Priesthood;;;;;;;;;;;;;x
frat_priest_1_option;Apostolic;;;;;;;;;;;;;x
frat_priest_1_desc;[fraticelli.GetPriestTitleCap]s are required to go out amongst the masses and spread the faith. Even the highest ranking bishop is expected to be a missionary, actively counseling the poor away from the confines of his [Root.Holder.GetHouseOfWorship].;;;;;;;;;;;;;x
frat_priest_2;Bureaucratic Priesthood;;;;;;;;;;;;;x
frat_priest_2_option;Bureaucratic;;;;;;;;;;;;;x
frat_priest_2_desc;[fraticelli.GetPriestTitleCap]s are called upon to serve at the pleasure of their lord, taking an active part in the administration of the realm.;;;;;;;;;;;;;x
investiture_law_desc;This law determines who appoints [Root.Holder.Religion.GetPriestTitle]s - the head of the religion or the secular liege.;;;;;;;;;;;;;x
